index,news_id,pos_words,pos_weights,neg_words,neg_weights
198,6213,"[""这事"", ""夫妻"", ""应该"", ""佛教文化"", ""吗"", ""菩萨"", ""通常"", ""没"", ""的"", ""常见"", ""慈悲"", ""吧"", ""是"", ""行为"", ""建议"", ""情况"", ""自愿"", ""这""]","[3.6e-05, 2.4e-05, 2.3e-05, 2.2e-05, 2.2e-05, 2.1e-05, 2.1e-05, 1.9e-05, 1.7e-05, 1.6e-05, 1.5e-05, 1.5e-05, 1.3e-05, 1.2e-05, 1.2e-05, 1.2e-05, 1.1e-05, 1.1e-05]","[""玩"", ""哈哈"", ""影响"", ""范畴"", ""象征"", ""，"", ""开心"", ""。"", ""特别"", ""特殊"", ""和"", ""类似""]","[-5.3e-05, -3.9e-05, -3.5e-05, -2.5e-05, -2.3e-05, -2.2e-05, -2.1e-05, -1.8e-05, -1.8e-05, -1.6e-05, -1.5e-05, -1.2e-05]"
199,4199,"[""感觉"", ""吗"", ""低调"", ""简直"", ""2018""]","[4.6e-05, 4.3e-05, 4.3e-05, 3.9e-05, 5e-06]","[""示例"", ""终于"", ""同时"", ""心理"", ""电影版"", ""但"", ""："", ""作品"", ""。"", ""帅气"", "" "", ""峰峰"", ""预告"", ""希望"", ""上"", ""啊"", ""新颖"", ""剧"", ""角色"", ""在"", ""是"", ""剧情"", ""》"", ""进步"", ""？""]","[-2.1e-05, -1.5e-05, -1.5e-05, -1.4e-05, -1.4e-05, -1.3e-05, -1.3e-05, -1.3e-05, -1.3e-05, -1.2e-05, -1.2e-05, -1.2e-05, -1.2e-05, -1.2e-05, -1.1e-05, -1.1e-05, -1.1e-05, -1.1e-05, -1.1e-05, -1.1e-05, -1e-05, -1e-05, -1e-05, -1e-05, -1e-05]"
200,2127,"[""夸大其词"", ""假新闻"", ""根本"", ""这种"", ""这"", ""几万人"", ""说法"", ""2024"", ""夸张"", ""不会"", ""吧"", ""不了"", ""的"", ""报道"", ""统计数字"", ""官方"", ""上次"", ""集会""]","[0.278567, 0.163094, 0.076261, 0.067807, 0.065997, 0.057967, 0.057952, 0.053296, 0.05167, 0.050214, 0.04871, 0.046186, 0.045872, 0.044302, 0.033826, 0.022507, 0.021984, 0.014006]","[""特朗普"", ""。"", ""铁杆"", ""又"", ""显示"", ""强大"", ""样子"", ""不管"", ""仍"", ""这次"", ""一看"", ""被""]","[-0.088957, -0.06137, -0.053961, -0.044573, -0.039289, -0.034704, -0.033824, -0.029739, -0.025098, -0.025017, -0.024691, -0.02298]"
201,491,"[""中国"", ""未经"", ""对"", ""公众"", ""中华人民共和国"", ""必须"", ""所有"", ""非法经营"", ""的"", ""严格"", ""食用"", ""食材"", ""食品"", ""狗肉""]","[0.000378, 0.000333, 0.000261, 0.000248, 0.000187, 0.000184, 0.00016, 0.000157, 0.000154, 0.000152, 0.000148, 0.000112, 0.000108, 0.000106]","[""法规"", ""。"", ""出台"", ""意识"", ""地区"", ""履行"", ""保护"", ""了"", ""合法权利"", ""举报"", ""框架"", ""法律"", ""在"", ""地方"", ""，"", ""禁止""]","[-0.000313, -0.000288, -0.000272, -0.00026, -0.000231, -0.000203, -0.000188, -0.00018, -0.000175, -0.000158, -0.000156, -0.000147, -0.000143, -0.000129, -0.000115, -0.000112]"
202,5540,"[""为"", ""歌手"", ""风格"", ""喜剧"", ""演员"", ""等""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""、"", ""，"", ""知名"", ""是"", ""艺人"", ""tvN"", ""综艺"", ""SNL"", ""乐队"", ""的"", ""哥哥"", ""播出"", ""》"", ""和"", ""认识"", ""活跃"", ""幽默"", ""他"", ""。"", ""小品"", ""Korea"", "" "", ""主唱"", ""感强""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
203,2497,"[""并非"", ""官方"", ""不"", ""信息"", ""公开"", ""安顺市"", ""考虑"", ""中国"", ""存在"", ""领导"", ""专门"", ""所谓"", ""最大"", ""用于"", ""之一"", ""需"", ""\""""]","[0.001144, 0.001074, 0.000546, 0.000483, 0.000396, 0.000375, 0.000337, 0.000334, 0.00027, 0.000191, 0.000178, 0.000176, 0.000174, 0.000168, 0.000156, 0.000139, 0.000119]","[""这一"", ""调节"", ""影响"", ""可以"", ""灌溉"", ""上游"", ""等"", ""机制"", ""受"", ""多重"", ""参观"", ""瀑布"", ""枯水期""]","[-0.000376, -0.000348, -0.000332, -0.000264, -0.000223, -0.000216, -0.000207, -0.000207, -0.00017, -0.000139, -0.000135, -0.000134, -0.000119]"
204,329,"[""寻人启事"", ""当地"", ""可信"", ""正规"", ""了"", ""不太"", ""警方"", ""建议"", ""太"", ""这个"", ""诈骗"", ""核实"", ""的"", ""确认"", ""，"", ""大家"", ""清楚"", ""奇怪"", ""都"", ""要"", ""骗"", ""现在""]","[0.000166, 0.000135, 0.000131, 0.00013, 0.00013, 0.000127, 0.000122, 0.000122, 0.000118, 0.000111, 0.000111, 9.6e-05, 8.8e-05, 8.3e-05, 7.5e-05, 7.3e-05, 6e-05, 5.9e-05, 5e-05, 4.8e-05, 4.5e-05, 3.7e-05]","[""示例"", ""感觉"", ""小心"", ""细节"", ""："", ""打"", ""帮忙"", ""\n""]","[-0.000214, -9.9e-05, -8.3e-05, -6.8e-05, -6.5e-05, -5e-05, -3.4e-05, -3.2e-05]"
205,6111,"[""网友"", ""苏"", ""死"", ""剧组"", ""其"", ""不是"", ""平反"", ""显微镜"", ""以"", ""少帅"", ""冤案"", ""琊"", ""二次"", ""美学"", ""角色"", ""古装剧""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""，"", ""茶杯"", ""天花板"", ""哥哥"", ""统领"", ""日常"", ""处女座"", ""深意"", ""互动"", ""飞流"", ""萌出"", ""靖王"", ""细节"", ""精炼""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
206,4497,"[""节省"", ""视频"", ""广告"", ""\n""]","[9.3e-05, 7.7e-05, 7.3e-05, 6.9e-05]","[""里"", ""味道"", ""的"", ""示例"", ""博主"", ""大家"", ""DIY"", ""空间"", ""三倍"", ""款贵"", ""玄关"", ""实用"", ""纸盒"", ""还"", "","", ""用"", ""效果"", ""也"", ""跟着"", ""雷"", ""收纳"", ""方法"", ""整齐"", ""普通"", ""多"", ""大""]","[-3.2e-05, -3.2e-05, -3e-05, -2.9e-05, -2.9e-05, -2.5e-05, -2.5e-05, -2.5e-05, -2.4e-05, -2.4e-05, -2.4e-05, -2.4e-05, -2.4e-05, -2.4e-05, -2.4e-05, -2.3e-05, -2.2e-05, -2.1e-05, -2e-05, -1.9e-05, -1.9e-05, -1.8e-05, -1.8e-05, -1.6e-05, -1.6e-05, -1.3e-05]"
207,6271,"[""公众"", ""南京"", ""外卖"", ""诬陷"", ""“"", ""正"", ""》"", ""杭州"", ""第"", ""北京"", ""显示"", ""不敢""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""救人"", ""部分"", ""搀扶"", ""成为"", ""被"", ""老人"", ""扶"", ""群体"", ""条款"", ""事件"", ""小哥"", ""话题"", ""特性"", ""。"", ""社会"", ""实际"", ""占"", ""帮""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
208,89,"[""传谣"", ""绵阳"", ""极少"", ""辟谣"", ""谣言"", ""，"", ""绵阳市"", ""尸体"", ""流传"", ""罕见"", ""一看"", ""媒体"", ""官方"", ""？"", ""的"", ""太假"", ""而"", ""国内"", ""（"", ""@""]","[0.102968, 0.092685, 0.070024, 0.068501, 0.066348, 0.066204, 0.063943, 0.061713, 0.057857, 0.054661, 0.053928, 0.048962, 0.042304, 0.039388, 0.038899, 0.035497, 0.035088, 0.033063, 0.030951, 0.021889]","[""通报"", ""逻辑"", ""左右"", ""学校"", ""能"", ""院校"", ""DNA"", ""平安"", ""就是"", ""如""]","[-0.057427, -0.046999, -0.039725, -0.031898, -0.024053, -0.023672, -0.018624, -0.018237, -0.01789, -0.016322]"
209,2699,"[""不实"", ""官方"", ""消息"", ""遗体"", ""遇难者"", ""被"", ""来源"", ""确实"", ""核实"", ""恶劣"", ""新疆"", ""因"", ""当地"", ""及"", ""大且""]","[0.002413, 0.001359, 0.001177, 0.000956, 0.000863, 0.000835, 0.000832, 0.000676, 0.000616, 0.000545, 0.00046, 0.000381, 0.000363, 0.000362, 0.000323]","[""。"", ""此类"", ""干燥气候"", ""户外活动"", ""复杂"", ""寻人"", ""驴友"", ""数起"", ""形成"", ""传播"", ""案例"", ""渠道"", ""温差"", ""认领"", ""发布""]","[-0.00156, -0.001328, -0.001002, -0.000826, -0.000753, -0.000749, -0.000681, -0.000662, -0.000644, -0.000611, -0.00061, -0.000595, -0.000521, -0.000453, -0.000418]"
210,3504,"[""中国"", ""，"", ""网络"", ""任何"", ""的"", ""对于"", ""中国政府"", ""我们"", ""始终"", ""刑讯逼供"", ""公正"", ""上"", ""信息"", ""不会"", ""确保""]","[1e-06, 1e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""法律"", ""此类"", ""依法处理"", ""维护"", ""保障"", ""形式"", ""独立行使"", ""合法权益"", ""案件"", ""违法行为"", ""机制"", ""程序"", ""完善"", ""体系"", ""审判权""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
211,5245,"[""就"", ""由"", ""指由"", ""？"", ""吗"", ""确实"", ""不用"", ""互联网"", ""电子"", ""处理"", ""规定"", ""或"", ""邮寄"", ""AI"", ""效果"", ""的""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""。"", ""复诊"", ""平台"", ""辅医"", ""第一"", ""医院"", ""实体"", ""皮肤科"", ""制药"", ""，"", ""上线"", ""该"", ""先"", ""医生""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
212,6278,"[""江苏省"", ""上"", ""官方"", ""江苏""]","[2.6e-05, 2.4e-05, 2.3e-05, 1.6e-05]","[""具有"", ""2021"", ""平均气温"", ""其"", ""主要"", ""地区"", ""气温"", ""月"", ""三个"", ""-"", ""现象"", ""厄尔尼诺"", ""气象"", ""气候"", ""我国"", ""常年"", ""是"", ""依据"", ""最高"", ""不"", ""标准"", ""中心"", ""机构"", ""判断"", ""高于"", ""受弱""]","[-1.2e-05, -1.1e-05, -1e-05, -1e-05, -1e-05, -1e-05, -1e-05, -1e-05, -9e-06, -9e-06, -9e-06, -9e-06, -9e-06, -9e-06, -9e-06, -9e-06, -9e-06, -9e-06, -8e-06, -8e-06, -7e-06, -7e-06, -7e-06, -7e-06, -7e-06, -7e-06]"
213,6,"[""挺住"", ""帮忙"", ""，"", ""捐钱"", ""愿意"", ""家长"", ""平台"", ""可怜"", ""联系""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""不会"", ""真的"", ""怀疑"", ""转发"", ""我"", ""公布"", ""是"", ""采用"", ""吗"", ""正规渠道"", ""方式"", ""谱"", ""有点"", ""这太"", ""如果"", ""不太靠"", ""的"", ""骗局"", ""捐"", ""烧伤"", ""需""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
214,5764,"[""官方"", ""中国"", ""水平"", ""的"", ""负责"", ""旨在"", ""高速"", ""各类""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""军事"", ""包括"", ""媒体"", ""重要"", ""南海"", ""海域"", ""战备"", ""展示"", ""涉及"", ""两栖作战"", ""多"", ""经常"", ""兵种"", ""登陆艇"", ""登陆作战"", ""气垫"", ""化"", ""主要"", ""，"", ""随着"", ""这是"", ""增强""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
215,1992,"[""政府"", ""疫情"", ""相信"", ""科学"", ""人民"", ""尽快"", ""不能"", ""希望"", ""措施"", ""扩散"", ""遏制"", ""溯源"", ""的"", ""。"", ""才能"", ""最"", ""大家"", ""重要"", ""有效"", ""果断""]","[0.012723, 0.012048, 0.01067, 0.01024, 0.009062, 0.008073, 0.00752, 0.00748, 0.007433, 0.007419, 0.005884, 0.005857, 0.004915, 0.00409, 0.003264, 0.002909, 0.002648, 0.002576, 0.002437, 0.001695]","[""出来"", ""戴"", ""松懈"", ""保护"", ""控制"", ""出门"", ""支持"", ""，"", ""健康"", ""住""]","[-0.00862, -0.005191, -0.005189, -0.004897, -0.004869, -0.004715, -0.004368, -0.003272, -0.002522, -0.002146]"
216,3046,"[""2011"", ""年"", ""引发"", ""当时"", ""替换"", ""与"", ""且"", ""关注"", ""知网"", ""文化"", ""简直"", ""变"", ""啊"", ""曝"", ""道歉"", ""吉尼斯"", ""2014"", ""事件""]","[0.004215, 0.003511, 0.003317, 0.003238, 0.003122, 0.002789, 0.002565, 0.002145, 0.002003, 0.001935, 0.001852, 0.001845, 0.001677, 0.001654, 0.001589, 0.001516, 0.001453, 0.001449]","[""因酒"", ""，"", ""看透"", ""酒驾"", ""珍惜"", ""库"", ""结构"", ""。"", ""知道"", ""姚笛"", ""庭审"", "",""]","[-0.003008, -0.002954, -0.002944, -0.002631, -0.001981, -0.001596, -0.001456, -0.001283, -0.001256, -0.000977, -0.000973, -0.000838]"
217,287,"[""根本"", ""不用"", ""清廉"", ""这种"", ""官员"", ""怎么"", ""不"", ""发生"", ""的"", ""揭短"", ""所谓"", ""公开"", ""反腐"", ""哪会"", ""民主"", ""道歉"", ""大陆"", ""直接"", ""在"", ""罢了""]","[0.005459, 0.003385, 0.003276, 0.002492, 0.002356, 0.00221, 0.0022, 0.001792, 0.001696, 0.001511, 0.001478, 0.001354, 0.001325, 0.001165, 0.001015, 0.000984, 0.000903, 0.000785, 0.000702, 0.000612]","[""马英九"", ""犯错"", ""装装样子"", ""看看"", ""强多"", ""还会"", ""，"", ""要"", ""事"", ""下台""]","[-0.002945, -0.002459, -0.002243, -0.001823, -0.00174, -0.001611, -0.001162, -0.001001, -0.000857, -0.000692]"
218,1146,"[""消息"", ""造谣"", ""."", ""别有用心"", ""了"", ""活该"", ""网络"", ""之"", ""转发"", ""警方"", ""下结论"", ""有"", ""官方"", ""让"", ""社会秩序"", ""谨慎"", ""大家"", ""不是"", ""吧"", ""渠道"", "","", ""捐款"", ""只能""]","[0.059543, 0.052246, 0.043597, 0.032744, 0.031683, 0.029449, 0.028342, 0.026943, 0.024729, 0.024097, 0.023724, 0.020656, 0.020516, 0.019608, 0.018911, 0.018011, 0.01702, 0.01669, 0.015227, 0.014682, 0.01302, 0.01266, 0.01235]","[""分寸"", ""着"", ""，"", ""节奏"", ""法外"", ""注意"", ""先""]","[-0.077999, -0.038318, -0.025673, -0.024484, -0.022756, -0.020148, -0.014669]"
219,5108,"[""无法"", ""不"", ""-"", ""不是"", ""设计"", ""兼容"", ""完全"", ""卫星"", ""马斯克"", ""/"", ""毫瓦"", ""此外"", ""用于"", ""100"", ""上"", ""现实"", ""原理"", ""通信"", ""采用""]","[0.38728, 0.239359, 0.144881, 0.086535, 0.075671, 0.071922, 0.06778, 0.058656, 0.053781, 0.046495, 0.044465, 0.044399, 0.044, 0.043627, 0.039944, 0.039397, 0.033638, 0.030286, 0.029706]","[""相控阵"", ""，"", ""终端"", ""终端设备"", ""芯片"", ""Fi"", ""范围"", ""稳定"", ""C"", ""星链"", ""在""]","[-0.086045, -0.073037, -0.069591, -0.064737, -0.05316, -0.049978, -0.046788, -0.036233, -0.034556, -0.032257, -0.031857]"
220,3885,"[""上海"", ""楼市"", ""乌龙"", ""导致"", ""需"", ""万"", ""发布"", ""发生"", ""计算"", ""修正"", ""多因"", ""统计"", ""权威"", ""面积"", ""远高于"", ""前"", ""124"", ""计算错误""]","[1e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""系统"", ""交叉"", ""阶段"", ""。"", ""在"", ""套数"", ""原始凭证"", ""漏录"", ""异常"", ""得出"", ""，"", ""成交""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
221,5875,"[""严重"", ""不能"", ""责任人"", ""公布"", ""建议"", ""民生"", ""怕"", ""确实"", ""年"", ""老城区"", ""落实"", ""很""]","[5.4e-05, 4.4e-05, 3.2e-05, 3.1e-05, 2.7e-05, 1.9e-05, 1.9e-05, 1.8e-05, 1.5e-05, 1.2e-05, 1.2e-05, 1.2e-05]","[""这次"", ""项目"", ""，"", ""扶持"", ""。"", ""变成"", ""光喊"", ""口号"", ""又"", ""在"", ""高平"", ""还是"", ""去年"", ""雾"", ""别"", ""房地产"", ""改善"", ""说""]","[-4.5e-05, -4.4e-05, -3.6e-05, -3.4e-05, -3e-05, -2.7e-05, -2.6e-05, -2.5e-05, -2.4e-05, -2e-05, -2e-05, -1.7e-05, -1.7e-05, -1.6e-05, -1.5e-05, -1.4e-05, -1.1e-05, -1e-05]"
222,5173,"[""防灾"", ""逝者"", ""频发"", ""浙江"", ""吗"", "","", ""政府"", ""安息"", ""核电站"", ""没起"", ""撤离"", ""地震"", ""为"", ""的"", ""恐怖袭击"", ""不会"", ""世界"", ""恐""]","[0.004066, 0.002982, 0.002208, 0.002175, 0.00216, 0.002082, 0.002024, 0.001939, 0.001775, 0.001552, 0.001415, 0.00135, 0.001016, 0.000994, 0.000965, 0.000919, 0.000917, 0.000744]","[""法国"", ""巴格达"", ""系统"", ""目标"", ""作用"", ""影响"", ""反恐"", ""会"", ""，"", ""。"", ""愿"", ""反越""]","[-0.00267, -0.001885, -0.001786, -0.001622, -0.001472, -0.001327, -0.001062, -0.001051, -0.000976, -0.000854, -0.000813, -0.000776]"
223,2406,"[""忽视"", ""不容忽视"", ""说法"", ""应该"", ""不配"", ""根本"", ""的"", ""过于"", ""千古不变"", ""确实"", ""农村"", ""非"", ""歧视性"", ""真理"", ""不均"", ""考上"", ""保障"", ""受到谴责"", ""大学"", ""机会"", ""离谱"", ""我们""]","[0.006502, 0.005075, 0.004999, 0.004669, 0.004638, 0.004235, 0.00421, 0.004041, 0.004024, 0.003811, 0.003764, 0.003652, 0.003639, 0.003634, 0.003269, 0.00309, 0.003059, 0.002963, 0.002866, 0.002638, 0.002448, 0.002381]","[""提醒"", ""反映"", ""下基层"", ""与"", ""困境"", ""。"", ""孩子"", ""反思""]","[-0.004525, -0.003578, -0.003195, -0.003155, -0.002882, -0.002762, -0.002572, -0.002276]"
224,3047,"[""无关"", ""2011"", ""官方"", ""未公开"", ""年"", ""地沟油"", ""为"", ""确实"", ""，"", ""死亡"", ""身中"", ""根据"", ""而是"", ""说法"", ""。"", ""与"", ""但"", ""李翔"", ""争议"", ""死因""]","[1e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""案件"", ""警方"", ""余刀"", ""的"", ""具体"", ""洛阳"", ""问题"", ""犯罪"", ""一名"", ""两名""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
225,2193,"[""并非"", ""官方"", ""夸张"", ""不符"", ""这么"", ""公开"", ""这"", ""了"", ""中国"", ""有"", ""国家中医药管理局"", ""后遗症"", ""验证"", ""太"", ""与"", ""倡导"", ""死亡"", ""现代化"", ""需""]","[0.000108, 8e-05, 6.1e-05, 4.7e-05, 3.9e-05, 3.4e-05, 3.3e-05, 3.2e-05, 2.9e-05, 2.8e-05, 2.7e-05, 2.7e-05, 2.6e-05, 2.4e-05, 2.3e-05, 2.2e-05, 2.1e-05, 2e-05, 1.7e-05]","[""，"", ""中药"", ""规划"", ""随访"", ""帮助"", ""个体差异"", ""。"", ""模式"", ""缓解"", ""氯喹"", ""旨在""]","[-4e-05, -3.7e-05, -3.4e-05, -2.7e-05, -2.7e-05, -2.5e-05, -2e-05, -2e-05, -2e-05, -2e-05, -2e-05]"
226,2543,"[""谣言"", ""年"", ""新闻"", ""旧闻"", ""谣"", ""造谣"", ""根本"", ""挺严"", ""肯定"", ""辟谣"", ""这种"", ""真的"", ""立顿"", ""吃"", ""难"", ""食品安全"", ""我查"", ""7"", ""才"", ""可能""]","[0.033342, 0.027397, 0.026621, 0.025499, 0.019121, 0.018945, 0.018562, 0.017177, 0.017025, 0.016723, 0.016357, 0.016012, 0.015967, 0.015249, 0.015099, 0.014867, 0.013721, 0.013219, 0.011771, 0.011027]","[""。"", ""出过"", ""现在"", ""过"", ""大牌"", ""呢"", ""什么"", ""讲"", ""所有"", ""果粒""]","[-0.02909, -0.024477, -0.01953, -0.01868, -0.015146, -0.012227, -0.011162, -0.010217, -0.009663, -0.00877]"
227,5377,"[""质量"", ""安全"", ""进去""]","[1e-06, 0.0, 0.0]","[""朋友"", ""娃娃"", ""好"", ""能"", ""点"", ""太少"", ""说"", ""？"", ""不到"", ""怎么样"", ""这个"", ""已经"", ""来说"", ""有点"", ""衣服"", ""参加"", ""11"", ""买过"", ""有没有"", ""问题"", ""双"", ""名额"", ""，"", ""是"", ""吗"", "","", ""店铺""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
228,1441,"[""谣言"", ""从没"", ""了"", ""这种"", ""而且"", ""没有"", ""照片"", ""老谣"", ""清代"", ""造谣"", ""QQ"", ""不"", ""都"", ""发布者"", ""”"", ""？"", ""马赛克"", ""流量"", ""塔上"", ""听过""]","[0.311969, 0.134587, 0.13284, 0.127892, 0.10642, 0.103482, 0.102688, 0.098005, 0.09715, 0.097108, 0.091812, 0.091791, 0.089706, 0.089025, 0.085973, 0.083894, 0.08342, 0.076037, 0.073146, 0.057783]","[""嶙山塔"", ""茶园"", ""抄"", ""用心"", ""小塔"", ""个"", ""影子"", ""。"", ""龙人"", ""挺""]","[-0.118911, -0.085165, -0.073581, -0.068902, -0.050131, -0.040934, -0.039517, -0.038504, -0.032332, -0.031828]"
229,197,"[""无"", ""证实"", ""消息"", ""误解"", ""不信谣"", ""如"", ""传谣"", ""并"", ""。"", ""未经"", ""近期"", ""网络"", ""官方"", ""和平解决"", ""，"", ""造谣"", ""土地"", ""、"", ""容易"", ""中国政府""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""也"", ""通过"", ""上"", ""法律"", ""合法权益"", ""暴乱"", ""纠纷"", ""个别"", ""的"", ""坚持""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
230,2214,"[""查查"", ""这"", ""还慢"", ""共享"", ""了"", ""中国"", ""剧看"", ""速度"", ""多"", ""都"", ""单车"", ""建议"", ""要么"", ""比"", ""到"", ""穿越"", ""能"", ""半个"", ""十天""]","[0.106877, 0.096389, 0.070793, 0.066872, 0.065209, 0.059362, 0.056665, 0.054374, 0.052392, 0.044363, 0.043544, 0.039021, 0.037909, 0.033451, 0.031106, 0.030898, 0.008819, 0.004393, 0.002037]","[""迷路"", ""蜗牛"", ""就是"", ""是不是"", ""，"", ""骑"", ""环游"", ""。"", ""吧""]","[-0.359596, -0.086847, -0.061875, -0.045763, -0.035046, -0.022861, -0.020077, -0.014439, -0.00072]"
231,5010,"[""完全"", ""许多"", ""但"", ""机动车"", ""杭州"", ""设计"", ""问题"", ""宽"", ""中国""]","[1e-06, 1e-06, 1e-06, 1e-06, 0.0, 0.0, 0.0, 0.0, 0.0]","[""宣传教育"", ""执法"", ""安全法"", ""，"", ""存在"", ""礼让"", ""普及"", ""主干道"", ""严格执行"", ""差异"", ""普遍"", ""》"", ""电子警察"", ""效果显著"", ""已"", ""加强"", ""行为"", ""较大"", ""较"", ""不过"", ""率先""]","[-1e-06, -1e-06, -1e-06, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
232,4875,"[""中国""]",[0.0],"[""可以"", ""家庭"", ""界限"", ""关系"", ""和谐"", ""生活"", ""对方"", ""促进"", ""婆尊"", ""随着"", ""常见"", ""。"", ""提倡"", ""上"", ""适当"", ""过度"", ""则"", ""、"", ""社会"", ""矛盾"", ""干涉"", ""处理"", ""中"", ""这种"", ""复杂"", ""婆媳关系"", ""发展"", ""传统"", ""容易""]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
233,2084,"[""消息"", ""上海"", ""说法"", ""夸张"", ""民航局"", ""不"", ""是"", ""官网"", ""绝对"", ""广州"", ""有"", ""吗"", ""期间"", ""其他"", ""确实"", ""成都"", ""准确"", ""明确"", ""我"", ""那里"", ""这个"", ""了"", ""着""]","[0.094043, 0.077781, 0.066796, 0.041518, 0.037209, 0.036506, 0.035488, 0.034632, 0.028617, 0.027724, 0.027035, 0.025365, 0.023712, 0.023515, 0.020879, 0.020329, 0.020176, 0.018831, 0.018641, 0.018266, 0.017463, 0.015735, 0.015096]","[""上周"", "","", ""经常"", ""多个"", ""的"", ""疫情"", ""都""]","[-0.045313, -0.04323, -0.033976, -0.026136, -0.025836, -0.025763, -0.017457]"
234,1880,"[""2019"", ""公众"", ""争议"", ""舆论压力"", ""引发"", ""根本"", ""价格"", ""早该"", ""卖"", ""改"", ""吃不起"", ""良心发现"", ""携带"", ""（"", ""安检员"", ""调整"", ""上海"", ""食用""]","[0.000146, 8e-05, 6.5e-05, 5.2e-05, 4.4e-05, 4.4e-05, 4e-05, 3.7e-05, 3.6e-05, 3.4e-05, 3.4e-05, 3.2e-05, 2.9e-05, 2.8e-05, 2.8e-05, 2.5e-05, 2.4e-05, 2e-05]","[""2016"", ""迪士尼"", ""，"", ""拦过"", ""园区"", "","", ""还是"", ""现在"", ""但"", ""开园"", ""带过"", ""操作""]","[-0.000111, -4.6e-05, -4.1e-05, -3.4e-05, -2.5e-05, -2.2e-05, -2.2e-05, -2.1e-05, -1.9e-05, -1.8e-05, -1.5e-05, -1.4e-05]"
