index,news_id,pos_words,pos_weights,neg_words,neg_weights
144,4234,"[""毁灭"", ""黑色幽默"", ""一等奖"", ""要"", ""）"", ""\"""", ""大"", "":"", ""RAKJVun"", ""（""]","[0.059488, 0.049418, 0.03321, 0.032057, 0.028062, 0.026552, 0.021831, 0.021742, 0.017756, 0.01678]","[""."", ""记者"", ""/"", ""，"", ""视频"", ""常见"", ""http"", ""、"", ""叙述"", ""2014"", ""这么"", ""一步步"", ""作品"", ""”"", ""的"", ""…"", ""【"", ""看看"", ""“"", ""用""]","[-0.122644, -0.079055, -0.076504, -0.068585, -0.065163, -0.064298, -0.063301, -0.054872, -0.044623, -0.040523, -0.040149, -0.038599, -0.037998, -0.036781, -0.034478, -0.031374, -0.029789, -0.026624, -0.023612, -0.022453]"
145,17,"[""帮忙"", ""猖狂"", ""政府"", ""顶"", ""屏蔽"", ""消息"", ""太"", ""了"", ""大家"", ""，"", ""起来""]","[0.006481, 0.006288, 0.006272, 0.005125, 0.004663, 0.003932, 0.003531, 0.003283, 0.003017, 0.001247, 0.001175]","[""一切"", "" ""]","[-0.006881, -0.000367]"
146,3023,"[""："", ""北京"", ""在"", ""发布"", ""全球"", ""参与"", ""航班"", ""我"", ""10"", "":"", ""3"", ""8sZVuO2""]","[0.00859, 0.006997, 0.005381, 0.005038, 0.005028, 0.004942, 0.00457, 0.003864, 0.003598, 0.002605, 0.002275, 0.001905]","[""."", ""/"", ""t"", ""显示"", ""调查"", ""，"", ""MH370"", ""时间"", ""海域"", ""日"", ""马六甲"", ""击落"", ""独家"", ""飞往"", ""马来西亚"", ""分向"", ""系于"", ""200""]","[-0.025858, -0.022552, -0.013991, -0.009678, -0.009172, -0.009027, -0.007681, -0.006802, -0.006516, -0.005343, -0.004701, -0.004276, -0.004023, -0.003858, -0.00348, -0.003454, -0.003187, -0.002907]"
147,5115,"[""李明泉"", ""原"", ""中国"", ""】"", ""军事"", ""军网""]","[0.006055, 0.002643, 0.001728, 0.000894, 0.000712, 0.000263]","[""违法犯罪"", ""立案侦查"", ""总装备部"", ""检察机关"", ""保障部"", ""通用"", ""部长"", ""进行"", ""快讯"", ""【"", ""，"", ""对"", ""#"", ""涉嫌"", ""。"", ""装备"", ""消息"", ""日前"", ""查"", ""被"", ""问题""]","[-0.004493, -0.003548, -0.003485, -0.003251, -0.003177, -0.003104, -0.002964, -0.002962, -0.002431, -0.00205, -0.001907, -0.001901, -0.00163, -0.001461, -0.001377, -0.001374, -0.001356, -0.001204, -0.001011, -0.000842, -0.00079]"
148,112,"[""了"", ""冰桶"", ""玩坏"", ""！"", ""#"", ""停"", ""你"", ""人家"", "" "", ""吧"", ""把""]","[0.124597, 0.093322, 0.060084, 0.055207, 0.049802, 0.040924, 0.027137, 0.0263, 0.022526, 0.005803, 0.004787]","[""挑战"", ""嫌弃"", ""骚年们"", ""深深地"", ""…"", ""滴"", ""已经"", ""，"", ""被"", ""那些"", ""ALS""]","[-0.280726, -0.145828, -0.124574, -0.113355, -0.087024, -0.086544, -0.057949, -0.04847, -0.045664, -0.043909, -0.022935]"
149,1808,"[""和平"", ""！"", ""为""]","[0.004004, 0.003791, 3.8e-05]","[""重大贡献"", ""世界"", ""作出"", ""中国男足"", "" ""]","[-0.001723, -0.001595, -0.001364, -0.001281, -0.000575]"
150,4943,"[""费"", ""邓某"", ""的"", ""浸泡"", ""腿"", ""打捞"", ""R4Z2X9P"", ""了""]","[0.17085, 0.082421, 0.067249, 0.055499, 0.041586, 0.03578, 0.034305, 0.030384]","[""."", ""。"", ""/"", ""失踪"", ""http"", ""t"", ""【"", ""，"", ""“"", ""遗体"", ""并"", ""起来"", ""挟尸"", ""时间"", ""说"", ""警方"", ""最佳"", ""没有"", ""”"", ""报警"", ""尸体"", ""cn""]","[-0.327897, -0.307512, -0.138885, -0.129921, -0.124448, -0.122026, -0.119051, -0.084788, -0.07883, -0.074742, -0.072647, -0.066768, -0.066174, -0.065316, -0.061279, -0.058396, -0.055913, -0.055251, -0.051884, -0.047634, -0.040721, -0.040483]"
151,2338,"[""正给"", ""放"", ""人"", ""活活"", ""所"", ""计生办"", ""引起"", ""从乡"", ""上海"", ""打针"", ""。"", ""婴儿"", ""财政"", ""派"", ""摔死"", ""刘"", ""处理"", ""干部"", ""计生"", ""厕所"", ""掼"", ""群众"", ""脐带"", ""的"", ""武汉""]","[1.7e-05, 1.5e-05, 1.4e-05, 1.4e-05, 1.4e-05, 1.4e-05, 1.3e-05, 1.3e-05, 1.2e-05, 1.2e-05, 1.2e-05, 1.1e-05, 1.1e-05, 1.1e-05, 1.1e-05, 1.1e-05, 1e-05, 1e-05, 1e-05, 9e-06, 9e-06, 9e-06, 9e-06, 8e-06, 8e-06]","[""当地"", ""下午"", ""日"", ""】"", ""里""]","[-1.2e-05, -9e-06, -9e-06, -7e-06, -5e-06]"
152,5573,"[""小"", ""20"", ""戴杏芬"", ""她"", ""！"", ""和"", ""百万""]","[0.080255, 0.061798, 0.056314, 0.041715, 0.041409, 0.031314, 0.026056]","[""。"", ""."", ""/"", ""乞丐"", ""近日"", ""岁"", ""的"", ""等"", ""]"", ""收留"", ""，"", ""乞讨"", ""t"", ""他"", ""女士"", ""做菜"", ""cn"", ""后"", ""被"", ""浙江"", ""http"", ""3"", ""送""]","[-0.226544, -0.197131, -0.191523, -0.135157, -0.110079, -0.095027, -0.088666, -0.08459, -0.076939, -0.076374, -0.073903, -0.068937, -0.068121, -0.062584, -0.061058, -0.061008, -0.05588, -0.054607, -0.051854, -0.051401, -0.04961, -0.043157, -0.04242]"
153,228,"[""大桥"", ""坍塌"", ""没车"", ""中国"", ""金沙江"", ""未伤"", ""太"", ""应该"", ""者"", ""一人"", ""善良"", ""当选"", ""一车"", ""了"", ""。""]","[0.054862, 0.047294, 0.040202, 0.033951, 0.032674, 0.028316, 0.018288, 0.017851, 0.017263, 0.016247, 0.013305, 0.01246, 0.00923, 0.009057, 0.008122]","[""自我"", ""这桥通"", ""【"", ""的"", ""时候"", ""年度"", ""》"", ""致敬"", ""行走"", ""人性"", ""感动"", ""特别"", ""】"", "" "", ""，""]","[-0.035999, -0.01785, -0.01664, -0.016484, -0.014334, -0.013478, -0.011984, -0.011525, -0.011248, -0.011194, -0.010584, -0.010533, -0.008855, -0.007391, -0.006065]"
154,5219,"[""北京"", ""的"", ""拆哥"", ""大王镇"", ""："", ""你"", ""『"", ""评"", ""分析"", ""大"", ""_""]","[0.053634, 0.041655, 0.041008, 0.030297, 0.024138, 0.022956, 0.014963, 0.013404, 0.010644, 0.009555, 0.008986]","[""..."", ""几点"", ""成为"", ""通州"", ""、"", ""。"", ""人民日报"", ""3"", ""战略"", ""新浪网"", ""，"", ""浦东"", ""春天"", ""新区"", ""|"", ""与"", ""很"", ""清楚"", ""新""]","[-0.861884, -0.061504, -0.051517, -0.046744, -0.040203, -0.039856, -0.038709, -0.038656, -0.037714, -0.035082, -0.029622, -0.029047, -0.027623, -0.024024, -0.023903, -0.022096, -0.018015, -0.012385, -0.010745]"
155,3045,"[""城管"", ""完钱"", ""妇女"", ""街上"", ""孩子"", ""这名"", ""肉"", ""执法"", ""挣"", ""："", ""啊"", ""半路上"", ""中午"", ""没"", ""哦"", ""党"", ""！"", ""了"", ""妈去"", ""卖"", ""她""]","[0.024642, 0.015255, 0.014598, 0.014503, 0.012912, 0.010716, 0.010435, 0.00905, 0.008916, 0.006877, 0.006664, 0.00645, 0.006413, 0.006376, 0.005979, 0.005903, 0.005761, 0.005613, 0.005508, 0.005344, 0.005156]","[""对"", ""啦"", ""，"", ""等"", ""你"", ""我"", ""”"", ""想不到"", ""星期""]","[-0.013276, -0.012787, -0.008642, -0.008195, -0.008014, -0.007057, -0.006083, -0.004555, -0.003036]"
156,2200,"[""广州"", ""恨"", ""岁"", ""29"", ""那个"", ""嫉妒"", ""诱导"", ""女"", "" "", ""羡慕"", ""才"", ""的"", ""世界""]","[0.074879, 0.034406, 0.029694, 0.027812, 0.026854, 0.0237, 0.022883, 0.016226, 0.009748, 0.009744, 0.004666, 0.001814, 0.00049]","[""网友"", ""外教"", ""…"", ""学生"", ""台湾"", ""，"", ""台媒"", ""表示"", ""#"", ""英国"", ""看"", ""微风"", ""##"", ""说""]","[-0.037723, -0.028215, -0.027379, -0.018545, -0.016766, -0.012253, -0.012147, -0.01176, -0.010426, -0.007594, -0.006209, -0.004933, -0.003287, -0.002083]"
157,3580,"[""非常"", ""原"", ""所建"", ""就"", ""江苏"", ""为"", ""没有""]","[0.058315, 0.057198, 0.052327, 0.047948, 0.04281, 0.030583, 0.029688]","[""."", ""。"", ""难度"", ""via"", ""称"", ""超高层"", ""，"", ""】"", ""擅自"", ""天津"", ""]"", ""高楼"", ""因"", ""面积"", ""更改"", ""“"", ""座"", ""房源"", ""”"", ""大"", ""新闻"", ""银座"", ""问题""]","[-0.226069, -0.193589, -0.127495, -0.124669, -0.123499, -0.093289, -0.091652, -0.085001, -0.081221, -0.074353, -0.072695, -0.072249, -0.069968, -0.067912, -0.067517, -0.063589, -0.063256, -0.061827, -0.053304, -0.052268, -0.049987, -0.045442, -0.038239]"
158,733,"[""，"", ""。"", ""洛阳"", ""犯罪"", ""事情"", ""！"", ""我"", ""河南"", ""女子"", ""缓刑"", ""过失"", ""日前"", ""此案"", ""该"", ""构成"", ""强"", ""在"", ""法院"", ""失血过多"", ""审结"", ""时候"", ""有"", ""你"", ""身亡"", ""年""]","[0.000165, 0.000142, 0.000139, 0.000131, 0.000123, 0.000117, 0.000107, 0.000104, 0.000102, 0.000101, 0.0001, 9.5e-05, 9.2e-05, 8.8e-05, 8.7e-05, 8.6e-05, 7.9e-05, 7.5e-05, 7.4e-05, 7.1e-05, 7e-05, 6.5e-05, 6.5e-05, 6.4e-05, 5.8e-05]","[""没"", ""一定"", ""要"", "" "", ""而""]","[-0.000152, -0.000147, -0.000108, -9.4e-05, -7.7e-05]"
159,682,"[""小心"", ""蔡澜"", ""保持"", ""腐坏"", ""过后"", ""！"", ""异味"", ""卖"", ""即使"", ""，"", ""三文鱼"", ""从来"", ""人"", ""爱鱼生"", ""睿智"", ""@"", ""盐"", ""虫"", ""知道""]","[0.01265, 0.010218, 0.008256, 0.008242, 0.007646, 0.007, 0.006801, 0.005894, 0.005675, 0.005622, 0.005611, 0.005527, 0.005418, 0.005021, 0.004859, 0.004555, 0.004374, 0.004312, 0.004039]","[""一个"", ""刺身"", ""正统"", ""吃"", ""。"", ""日本"", ""懂"", ""要"", ""颜色"", ""又"", ""只能""]","[-0.012992, -0.011358, -0.008408, -0.008148, -0.004943, -0.004856, -0.004703, -0.003949, -0.003373, -0.003043, -0.002635]"
160,4378,"[""猫咪""]",[0.003861],"[""画展""]",[-0.006896]
161,2617,"[""使馆"", ""中国使馆"", ""福建"", ""不远万里"", ""找到"", ""万美元"", ""98"", ""商议"", ""政府"", ""赔偿"", ""来到"", ""的"", ""受害者"", ""处理"", ""："", ""被"", ""周孝正"", ""】"", ""不予理睬"", ""万"", ""硬是""]","[0.000251, 0.000244, 0.000237, 0.000225, 0.000223, 0.000216, 0.000211, 0.000205, 0.000197, 0.000194, 0.000177, 0.000175, 0.000173, 0.000171, 0.000171, 0.00017, 0.000166, 0.000157, 0.000154, 0.000134, 0.000129]","[""我们"", ""，"", ""、"", ""向"", ""中"", ""【"", ""后事"", ""70"", ""每人""]","[-0.00039, -0.000357, -0.000297, -0.000297, -0.000293, -0.000286, -0.000284, -0.000245, -0.000239]"
162,6391,"[""人民"", ""其"", ""群内"", ""刘某"", ""2"", ""岁"", ""cn""]","[0.043945, 0.030321, 0.02751, 0.023845, 0.019732, 0.018496, 0.016454]","[""."", ""进一步"", ""/"", ""网警"", ""案件"", ""言论"", ""多个"", ""【"", ""http"", ""深圳"", ""调查"", ""希望"", ""攻击"", ""正在"", ""违法"", ""将"", ""供认不讳"", ""《"", ""对"", ""恶意"", ""迅速"", ""举报"", ""。""]","[-0.090763, -0.077483, -0.064586, -0.053052, -0.047187, -0.046603, -0.036568, -0.034839, -0.033944, -0.03382, -0.032237, -0.029973, -0.02967, -0.029131, -0.026638, -0.025357, -0.023122, -0.02304, -0.021399, -0.021196, -0.021069, -0.019946, -0.017843]"
163,2561,"[""刘茹"", ""不服"", ""保"", ""老婆"", ""江素"", ""黄某"", ""个"", ""民政局长"", ""人"", ""张晓"", ""广西"", ""房子"", ""报料"", ""爆料"", ""反腐"", ""局长"", ""电话"", ""三"", ""央视"", ""："", ""速速"", ""第二轮"", ""偷情"", ""】"", ""帝王""]","[7e-06, 7e-06, 7e-06, 7e-06, 7e-06, 6e-06, 6e-06, 6e-06, 6e-06, 6e-06, 6e-06, 6e-06, 5e-06, 5e-06, 5e-06, 5e-06, 5e-06, 5e-06, 5e-06, 4e-06, 4e-06, 4e-06, 4e-06, 3e-06, 3e-06]","[""，"", ""509"", ""都"", ""。"", ""着""]","[-1.3e-05, -1e-05, -9e-06, -4e-06, -3e-06]"
164,6118,"[""红楼梦"", ""笑""]","[0.178935, 0.056652]","[""cry"", ""变成"", ""]"", ""风"", ""["", ""贵族"", ""当"", ""英国""]","[-0.229846, -0.202838, -0.130187, -0.117038, -0.113582, -0.085313, -0.080489, -0.000788]"
165,4868,"[""？"", ""时"", ""的""]","[0.007391, 0.003305, 0.002491]","[""什么"", ""面试官"", ""应该"", ""「"", ""」"", ""问"", ""，"", ""我"", ""你"", ""吗"", ""有"", ""当"", ""要""]","[-0.018076, -0.015615, -0.014854, -0.013987, -0.012524, -0.010508, -0.009726, -0.007898, -0.007006, -0.005845, -0.002623, -0.002301, -0.000455]"
166,3275,"[""高三"", ""高考"", ""抽烟"", ""近日"", ""的"", ""曝"", ""@"", ""出新规"", ""原因"", ""至"", ""防"", ""新规"", ""期间""]","[0.255906, 0.115056, 0.092534, 0.067785, 0.064308, 0.059862, 0.04906, 0.045361, 0.044538, 0.043947, 0.038936, 0.033193, 0.031195]","[""常德"", ""#"", ""厕所"", ""礼拜天"", ""求证"", ""。"", ""天天"", ""网友"", ""？"", ""出台"", ""门锁"", ""身边"", ""爆料"", ""学生上课"", ""休学"", ""据"", ""吗""]","[-0.230749, -0.180178, -0.099572, -0.097616, -0.096577, -0.076495, -0.07414, -0.072462, -0.067738, -0.060691, -0.058275, -0.058257, -0.057633, -0.04961, -0.048658, -0.044489, -0.04023]"
167,5177,"[""当场"", ""当时"", ""半左右"", ""又"", ""先撞"", ""向"", ""车祸"", ""现场"", ""月"", ""不幸身亡""]","[0.017033, 0.014029, 0.013713, 0.012305, 0.009355, 0.009335, 0.00869, 0.008152, 0.007341, 0.006988]","[""#"", ""福州"", ""】"", ""行驶"", ""上午"", ""目击者"", ""立交桥"", ""还"", ""勘察"", ""破损处"", ""身边"", ""进行"", ""北侧"", ""伤者"", ""横穿马路"", ""被"", ""事故"", ""交警"", ""北路"", ""修复""]","[-0.042975, -0.025742, -0.021873, -0.021109, -0.020391, -0.019203, -0.017881, -0.01773, -0.017042, -0.015424, -0.014317, -0.014165, -0.013772, -0.013568, -0.013226, -0.012527, -0.012459, -0.0124, -0.012315, -0.011033]"
168,5568,"[""胡不喜"", ""无人"", ""叫"", ""君子""]","[0.254641, 0.060354, 0.010925, 0.006366]","[""论颜值"", ""~"", ""既见"", ""才"", ""。"", ""，"", ""能"", ""及"", ""云"", ""这""]","[-0.712049, -0.04293, -0.042345, -0.039274, -0.028979, -0.0205, -0.019362, -0.018544, -0.009747, -0.003378]"
169,2908,"[""开战"", ""】"", ""白"", ""当场"", ""发生冲突"", ""："", ""宙斯"", ""严重"", ""被""]","[0.153869, 0.098056, 0.08084, 0.077827, 0.074009, 0.065314, 0.048796, 0.03222, 0.030007]","[""路透社"", ""。"", ""盾级"", ""护卫舰"", ""以及"", ""东海舰队"", ""舰舰"", ""根号"", ""与"", ""驱逐舰"", ""在"", ""柄"", ""【"", ""一艘"", ""短讯"", ""并"", ""最新"", ""钓鱼岛"", ""受创"", ""双方"", ""足""]","[-0.287644, -0.283543, -0.155693, -0.113155, -0.06925, -0.067587, -0.066026, -0.064228, -0.061559, -0.060812, -0.060319, -0.055822, -0.054615, -0.052208, -0.051393, -0.047261, -0.045965, -0.04155, -0.04024, -0.034754, -0.033112]"
170,1447,"[""中国"", ""女"", ""福州"", ""官员"", ""AV"", ""日本"", ""遇到"", ""苍井空""]","[0.004735, 0.004586, 0.004117, 0.003732, 0.001533, 0.000922, 0.000789, 0.000614]","[""。"", ""当""]","[-0.002558, -0.000404]"
171,4223,"[""笑话"", ""本微博"", ""："", ""改成"", ""昵称"", ""#"", ""她"", ""原"", ""QQ"", ""“"", ""更改"", ""后"", ""！"", ""由此"", ""了"", ""后来"", ""一女"", ""弃用"", ""本""]","[0.095594, 0.081553, 0.064773, 0.059621, 0.05601, 0.054744, 0.052747, 0.049984, 0.045576, 0.044696, 0.044273, 0.04375, 0.043491, 0.039439, 0.033994, 0.0336, 0.033272, 0.026494, 0.024308]","[""恢畅"", ""非常"", ""汉子"", ""早前"", ""定位"", ""，"", ""爽爽"", ""我们"", ""集团"", ""歪"", ""性""]","[-0.069279, -0.068039, -0.062812, -0.054607, -0.039676, -0.038702, -0.037476, -0.036156, -0.035681, -0.031699, -0.029988]"
172,3205,"[""色"", ""！"", ""是"", ""真"", ""虾球"", ""，"", ""爱""]","[0.00687, 0.005305, 0.002521, 0.001125, 0.000513, 0.000172, 0.000139]","[""土豆泥"", ""啊"", ""土豆"", ""一个"", ""教你做"", ""一口"", ""]"", ""【"", ""["", ""都"", ""】"", ""和"", ""虾""]","[-0.012836, -0.009886, -0.009844, -0.009543, -0.009146, -0.007613, -0.006738, -0.006617, -0.005197, -0.005178, -0.003033, -0.001552, -0.00051]"
173,1312,"[""大学生"", ""！"", ""通知"", ""隆裕太后"", ""中心"", ""了"", ""左小祖咒"", ""过多"", ""的"", ""次数"", "" "", ""北邮"", ""给"", ""高校"", ""有个"", ""翻"", ""个"", ""喝茶"", ""@"", ""学校"", ""墙"", ""同学"", ""中""]","[0.00082, 0.000812, 0.000795, 0.00071, 0.000617, 0.000616, 0.000608, 0.000578, 0.000546, 0.000524, 0.0005, 0.00049, 0.000462, 0.000455, 0.000449, 0.000429, 0.000402, 0.000357, 0.000353, 0.000334, 0.000247, 0.000218, 0.000215]","[""系统"", ""战斗机"", ""抓住"", ""网络"", ""自动"", ""并"", ""追踪""]","[-0.000974, -0.000775, -0.000758, -0.000476, -0.000411, -0.000324, -0.00027]"
174,4165,"[""是"", ""别人"", ""在"", ""女人"", ""没有"", ""了"", ""对"", ""给"", ""她"", ""伤害""]","[0.001473, 0.001449, 0.001376, 0.001311, 0.000587, 0.00036, 0.000164, 0.000147, 8.6e-05, 7e-06]","[""安慰"", ""...."", ""期待"", ""让"", ""失望"", ""时候"", ""有所"", ""他"", ""爱"", ""脆弱"", ""，"", ""应有"", ""上"", ""一定"", ""男人"", ""而是"", ""不"", ""的""]","[-0.001749, -0.001667, -0.001646, -0.001541, -0.001527, -0.001423, -0.001386, -0.001344, -0.001233, -0.0012, -0.001146, -0.001062, -0.000984, -0.000943, -0.000645, -0.000628, -0.000376, -0.000371]"
175,4658,"[""被"", ""又"", ""乘客"", ""央视"", ""拉开"", ""岁"", ""客机"", ""！"", ""，"", ""衰""]","[0.029424, 0.020907, 0.019514, 0.017329, 0.015185, 0.013768, 0.011731, 0.010985, 0.010646, 0.008968]","[""首尔"", ""昨天下午"", ""第一次"", ""]"", ""处罚"", ""国际"", ""小时"", ""未"", ""从"", ""韩国"", ""安全门"", ""肇事者"", ""["", ""比较"", ""CZ6009"", ""机场"", ""导致"", ""就"", ""因"", ""免于""]","[-0.049034, -0.039475, -0.033798, -0.031324, -0.02808, -0.025587, -0.024816, -0.022893, -0.022437, -0.022096, -0.019572, -0.01854, -0.018347, -0.015707, -0.015659, -0.015594, -0.015365, -0.014563, -0.013331, -0.01304]"
176,3129,"[""吧"", ""急需资金"", ""转发"", ""每位"", ""爱心"", ""救命"", ""秦明河"", ""】"", ""。"", ""岁"", ""女婴"", ""多一份"", ""不"", ""小孩"", ""有"", ""网友"", ""掉"", ""属"", ""了"", ""转"", ""一下""]","[0.002036, 0.001674, 0.001476, 0.001425, 0.001419, 0.001297, 0.001193, 0.001132, 0.001064, 0.001022, 0.001017, 0.001016, 0.000994, 0.000939, 0.00093, 0.000925, 0.000919, 0.000899, 0.000886, 0.000819, 0.000798]","[""写满"", ""互动"", ""父母"", ""可爱"", ""6"", ""一次"", ""每"", ""玩耍"", ""这个""]","[-0.002587, -0.002011, -0.001588, -0.001533, -0.001223, -0.001135, -0.001025, -0.000737, -0.00062]"
177,1356,"[""京城"", ""压车"", ""昨晚"", ""四少"", ""电话"", ""里"", ""一个"", ""挑衅"", ""霸道"", ""北京站"", ""动手"", ""结果"", ""不行"", ""调解"", ""人"", ""可以"", ""老公"", ""就"", ""车""]","[1.9e-05, 1.8e-05, 1.7e-05, 1.7e-05, 1.7e-05, 1.5e-05, 1.4e-05, 1.4e-05, 1.3e-05, 1.3e-05, 1.3e-05, 1.3e-05, 1.3e-05, 1.3e-05, 1.2e-05, 1.2e-05, 1.2e-05, 1.2e-05, 1.1e-05]","[""所谓"", ""，"", ""kimka1913"", ""在"", ""还"", ""才"", ""？"", ""只好"", ""和"", ""最后"", ""@""]","[-2.7e-05, -1.9e-05, -1.5e-05, -1.2e-05, -1e-05, -9e-06, -9e-06, -8e-06, -7e-06, -6e-06, -3e-06]"
178,2642,"[""此帖"", ""一千六百"", ""据说"", ""看到"", ""被"", ""传染"", ""微信"", ""@"", ""KTV"", "" "", ""中有"", ""安徽"", ""2704"", ""在"", ""转告"", ""！"", ""请"", ""查出"", ""合肥市"", ""一夜情"", ""后"", ""江苏""]","[1e-06, 1e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[""并且"", ""位"", ""13"", ""8kfBhBT"", ""/"", ""，"", ""http"", "".""]","[-1e-06, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]"
179,4131,"[""知乎"", ""了"", ""大放异彩"", ""』"", ""不得"", ""下"", ""？"", ""『"", ""结合"", ""平平""]","[0.03019, 0.021223, 0.017953, 0.013162, 0.012379, 0.0041, 0.003851, 0.00153, 0.001109, 0.000678]","[""哪些"", ""让"", ""一些"", ""回答"", ""的"", ""。"", ""，"", ""整理"", ""感受"", ""之后"", ""两样"", ""东西"", ""无奇"", ""有"", ""一起"", ""不服"", ""例子"", ""在"", ""你"", ""你们""]","[-0.083556, -0.044795, -0.037885, -0.037767, -0.036163, -0.036153, -0.034583, -0.034414, -0.031612, -0.026078, -0.02379, -0.019193, -0.017792, -0.017097, -0.013269, -0.012546, -0.00984, -0.007124, -0.005231, -0.004604]"
180,4126,"[""救回"", ""红海"", ""只"", ""暂时"", ""号场"", ""了""]","[0.17133, 0.083994, 0.055461, 0.041345, 0.012562, 0.006879]","[""TVXQFrance"", ""﹏"", ""视频"", ""┭"", ""┮"", ""啊"", ""."", ""子"", ""拍"", ""擦"", ""这位"", ""18"", ""出来"", ""肯定"", ""!"", ""的"", ""嗲"", ""图"", "",""]","[-0.167347, -0.138951, -0.089052, -0.078552, -0.074406, -0.063024, -0.054826, -0.044352, -0.031113, -0.027205, -0.02641, -0.022216, -0.021425, -0.018936, -0.008264, -0.006339, -0.004559, -0.004304, -0.001409]"
181,3716,"[""烟花爆竹"", ""是"", ""："", ""！"", ""有"", ""破裂""]","[0.071731, 0.0587, 0.052065, 0.044503, 0.044243, 0.015548]","[""..."", ""，"", ""几天"", ""大年初一"", ""…"", ""送到"", ""位"", ""。"", ""这张"", ""照片"", ""|"", ""光感"", ""传"", ""眼科医生"", ""这"", ""人身安全"", ""很多"", ""惹"", ""过大年"", ""12"", ""都"", ""1"", ""提醒"", ""已""]","[-0.500189, -0.167503, -0.094766, -0.092059, -0.077327, -0.07631, -0.072876, -0.065189, -0.061336, -0.060239, -0.059841, -0.050959, -0.050435, -0.048102, -0.044968, -0.041973, -0.041663, -0.040889, -0.038843, -0.038759, -0.0367, -0.036295, -0.035386, -0.024265]"
